index	Bristow2014_filter	ClN/CLBs_filter	Wavepool_filter	Orlando2008_filter	Kelliher2016_filter	dlxjtk_sort	wavepool_alphabetical_sort	wp_1stper_r2
SEC24						1.51E+12		
HPM1						6.64E+11		
COX5B						71088.8424		
HOS4						1.74E+12		
SDP1						1.23E+11		
POR2						7.87E+11		
NUP159						1.74E+12		
YIL115W-A								
HIS5						1.25E+12		
PRM5						533346462.5		
RPI1						2.40E+11		
QDR1						15239977877		
QDR2						55389962952		
POG1						6297157818		
AYR1						1909707219		
KGD1						1.58E+12		
RRT14						6.12E+11		
MET18						1.57E+12		
ASG1						1.40E+12		
RPL16A						1.78E+12		
YIL134C-A						3.43E+11		
FLX1						8.79E+11		
OM45						3787715.632		
TMA108						1.70E+12		
YIL141W								
YIL142C-A								
CCT2						1.74E+12		
SSL2						1.52E+12		
NDC80								
PAN6						1.35E+12		
ATG32						1.51E+12		
SLN1						8.74E+11		
RPL40A								
ESL1								
YIL152W						1.53E+12		
IMP21								
GUT2						3296683526		
YIL156W-A								
MCO8								
COA1						1.85E+11		
POT1						1.45E+11		
YIL161W						2.57E+11		
YIL163C								
YIL165C						11919056985		
SOA1								
CSS1								
HXT12								
YIL171W								
YIL171W-A								
IMA3								
YIL174W								
YIL175W								
PAU14								
YIL177C								
YIL177W-A								
MPH1						1.73E+12		
AIM21						1.72E+12		
DJP1						1.76E+12		
IST3						8762689698		
PAN1						1.59E+12		
EGH1								
STS1						1.76E+12		
SQT1						5.10E+11		
GAT4						1.72E+12		
VLD1								
RPR2						1.44E+12		
YIR016W						1.76E+12		
YIR017W-A								
YIR018C-A						31574778512		
YAP5						1.73E+12		
FLO11						22777234517		
YIR020C								
YIR020C-B								
YIR020W-A								
MRS1						5.90E+11		
YIR021W-A						7.27E+11		
SEC11						1.78E+12		
YIR023C-A								
INA22								
YVH1						72912260732		
DAL1						1.73E+12		
DAL4						1.77E+12		
DAL2						9.52E+11		
DCG1						1.53E+11		
YIR030W-A								
DAL7						9.66E+11		
DAL3						1.61E+12		
MGA2						5055335219		
NRE1								
IRC24						98170954.66		
YIR036W-A								
YPS6						2.21E+11		
YIR040C								
PAU15								
PRE3						4498266418		
OST1						1.38E+12		
COX16						9.48E+11		
SYS1						1.48E+12		
CTK2						1.74E+12		
YJL007C								
CCT8						1.59E+12		
YJL009W								
NOP9						1.14E+11		
RPC17						1.52E+12		
VTC4						1.73E+12		
CCT3						1.73E+12		
YJL015C								
TPH3								
BBC1						14993491529		
YJL020W-A								
YJL022W								
PET130						1.21E+11		
APS3						1.57E+12		
RRN7						1.61E+11		
YJL026C-A								
YJL027C						1.76E+12		
YJL028W								
VPS53						1.77E+12		
BET4						4.82E+11		
YJL032W								
HCA4						3.20E+11		
KAR2						6.27E+11		
TAD2						9.02E+11		
IRC18						6.83E+11		
LOH1						6.07E+11		
NUP192						1.77E+12		
NSP1						1.78E+12		
MHP1						15761146034		
YJL043W						1.78E+12		
SDH9								
RTT101						68353127686		
YJL047C-A						3.99E+11		
CHM7								
MTR4						1.42E+12		
YJL052C-A						1.69E+12		
PEP8						1.25E+12		
TIM54						1.75E+12		
LOG1								
ZAP1						7.21E+11		
IKS1						1.98E+11		
BIT61						1.73E+12		
BNA3						41319515749		
COA3						1.13E+12		
MRPL8						1.14E+12		
YJL064W								
DLS1						1.77E+12		
YJL067W								
YJL068C						642489461.6		
UTP18						6.20E+11		
ARG2						1.64E+12		
APQ13								
ICS3						1.00E+11		
YJL077W-A								
YJL077W-B						16994481139		
SCP160						98723350082		
ARP4						1.76E+12		
IML2						76686281450		
TAX4						1.37E+12		
YJL086C								
SIP4						14358603615		
TOK1						1.29E+12		
KHA1						2.21E+11		
SAP185						52640257898		
CHS6						1.72E+12		
LSB6						6.96E+11		
GSH1						2.89E+11		
GSM1						15652060215		
PAM16						1.73E+12		
SET4						1.56E+12		
IME2						1.47E+12		
YJL107C						3.40E+11		
PRM10						4.90E+11		
UTP10						1.39E+12		
GZF3						57403528601		
CCT7						1.76E+12		
MDV1						8.84E+11		
YJL113W								
YJL114W								
PHO86						1.02E+12		
YJL119C								
YJL120W								
RPE1						1.50E+12		
ALB1						8630201129		
MTC1						1.45E+12		
LSM1						1.76E+12		
GCD14						9.71E+11		
SPT10						1.16E+12		
MCO6								
YJL127W-A								
TRK1						6.53E+11		
URA2						4.64E+11		
AIM23						1.37E+11		
YJL132W						1.77E+12		
DPI8								
MRS3						1.00E+12		
YJL135W								
RPS21B						1.78E+12		
YJL136W-A						1.77E+12		
TIF2								
YUR1						7.53E+11		
RPB4						1.71E+12		
IRC9								
TIM17						1.09E+12		
ROQ1								
SFH5						1.70E+12		
SMT1								
RPA34						1.35E+12		
DAS1						1.26E+11		
YJL150W								
SNA3						3.10E+11		
YJL152W								
INO1						36852676139		
SSY5						6.19E+11		
YJL156W-A								
PIR5								
FMP33						5.84E+11		
JJJ2						1.68E+12		
YJL163C						30838654076		
HAL5						1.77E+12		
QCR8						8.07E+11		
ERG20						1.16E+12		
YJL169W								
ASG7						1.38E+12		
TOH1								
CPS1						9.93E+11		
KRE9						1.58E+12		
YJL175W								
SWI3						3.34E+11		
RPL17B						1.78E+12		
ATG27						1.78E+12		
PFD1						1.38E+12		
ATP12						1.24E+12		
RBH1								
YJL182C								
GON7						1.72E+12		
ATG36						76938090.28		
BUD19								
RPL39						1.78E+12		
RPS22A						1.78E+12		
RPS14B						1.70E+12		
SOP4						1.77E+12		
YJL195C								
ELO1						6668022243		
YJL197C-A								
MBB1								
ACO2						96186932.8		
YJL202C								
PRP21						1.55E+12		
RCY1						1.72E+12		
NCE101						1.69E+12		
YJL206C						7138086009		
LAA1						1.78E+12		
NUC1						70974307623		
CBP1						1.60E+12		
PEX2						22445828990		
YJL211C								
OPT1						15877919.16		
HXT8						5.63E+11		
YJL215C								
IMA5						9813581358		
REE1						8.10E+11		
YJL218W						1683739048		
HXT9						1.45E+12		
YJL220W								
IMA4								
VTH2								
YJL222W-A								
YJL222W-B								
PAU1								
YJL225C								
YJL225W-A								
MPP10						1.23E+12		
MRX12								
LSO1								
APL1						1.78E+12		
SUI2						1.78E+12		
MHO1						16333149932		
TDH2								
SPC1						1.01E+12		
MET3						1.69E+12		
YJR011C						1.77E+12		
YJR012C								
GPI14						1.78E+12		
TMA22						1.71E+12		
YJR015W						1.78E+12		
ILV3						2.40E+11		
ESS1						9.57E+11		
YJR018W								
TES1						1.56E+12		
YJR020W								
LSM8						7.98E+11		
YJR023C								
MDE1						5.44E+11		
YJR026W								
YJR027W								
YJR028W								
YJR029W								
RBH2								
CPR7						8.75E+11		
RAV1						7.07E+11		
PET191						7.81E+11		
RAD26						4.70E+11		
HUL4						3.27E+11		
YJR037W								
YJR038C								
MLO127								
GEF1						1.44E+12		
URB2						5.81E+11		
NUP85						1.72E+12		
VPS55						2.00E+11		
SSC1						1.08E+11		
ANB1						6.38E+11		
CYC1						1.51E+12		
UTR1						1.31E+12		
ISY1						1.71E+12		
RAD7						49009889169		
KCH1						6151419.267		
HIT1						3.23E+11		
YJR056C						6.27E+11		
APS2						1.74E+12		
PTK2						1.36E+11		
MNN14								
RPA12						1.02E+12		
CCT5						1.32E+12		
TOR1						1.70E+12		
YAE1						9.46E+11		
HAM1						1.66E+12		
LIA1						1.37E+12		
YJR071W								
NPA3						1.61E+12		
MOG1						312003039.5		
HOC1						1.77E+12		
MIR1						5.66E+11		
BNA2						580370570		
YJR079W						44244098735		
AIM24						1.15E+12		
EAF6						1.74E+11		
ACF4						1.45E+12		
YJR084W						1.78E+12		
TMH11								
YJR087W								
EMC2						1.66E+12		
GRR1						1.78E+12		
JSN1						10277545468		
FIP1						1.13E+12		
RPL43B								
SFC1						6.73E+11		
YJR096W						65545.772		
YUH1						7.51E+11		
AIM25						1.00E+12		
RSM26						1.73E+12		
VPS25						4.90E+11		
URA8						4.76E+11		
SOD1						1.63E+12		
ADO1						1.71E+12		
ECM27						8.64E+11		
LIH1								
ABM1						8.87E+11		
CPA2						53147348361		
PXP2								
YJR112W-A						7.96E+11		
RSM7						1.78E+12		
YJR114W								
YJR115W						1.16E+12		
TDA4						3298295784		
STE24						9.45E+11		
JHD2						543373.2433		
YJR120W						14849477179		
ATP2						1.48E+12		
IBA57						9.08E+11		
RPS5						1.78E+12		
YJR124C						1.12E+12		
VPS70						5.03E+11		
RSF2						52048598643		
YJR128W								
EFM3								
STR2						37049672834		
MNS1						1.13E+12		
NMD5						2.87E+11		
XPT1						1.77E+12		
SGM1						1.16E+11		
TIM8						1.29E+12		
TTI2						4.84E+11		
MET5						1.10E+12		
IML1						1.73E+12		
HOM6						1.78E+12		
HIR3						1.44E+12		
YJR140W-A								
IPA1								
YJR142W						16826191807		
MGM101						79029569813		
RPS4A								
YJR146W								
HMS2						28396265311		
YJR149W						15499553994		
DAN1						1.78E+12		
DAN4						7.25E+11		
YJR151W-A						1.30E+12		
DAL5						1.75E+12		
PGU1						1.02E+12		
YJR154W						6.74E+11		
THI11								
YJR157W								
HXT16								
SOR1								
MPH3								
COS5								
YJR162C								
MRP17						1.77E+12		
BYE1						1.25E+12		
SFT1						1.36E+12		
RPL14A						1.78E+12		
MRT4						9.61E+11		
UFD4						1.75E+12		
CCE1						3.32E+11		
PRP40						7.49E+11		
ARC19						1.58E+12		
URB1						4.58E+11		
ATP7						1.72E+11		
MCO12								
SWD2						1.64E+12		
RAM2						9.63E+11		
SPT23						1.35E+12		
MAK11						2.97E+11		
MIN9								
SKA1								
URA6						5.32E+11		
PAN3						1.48E+12		
GPX1						5157842184		
TCD2						1.29E+12		
YKL030W								
YKL031W								
TTI1						5.64E+11		
YKL033W-A						1.78E+12		
TUL1						6.30E+11		
YKL036C								
AIM26						5418579789		
RGT1						1.74E+12		
PTM1						1.06E+12		
NFU1						1.74E+12		
VPS24						1.55E+12		
PHD1						602883517.8		
MMO1								
DCW1						1.37E+12		
ANR2						6.70E+11		
YKL050C						4.37E+11		
SFK1						6507800158		
YKL053W								
DEF1						1.78E+12		
OAR1						3.52E+11		
TMA19						1.78E+12		
NUP120						1.77E+12		
TOA2						1.78E+12		
MPE1						1.54E+12		
FBA1						1.78E+12		
BLI1						2.56E+11		
MSN4						61238325260		
YKL063C						4.80E+11		
MNR2						1.75E+12		
YET1						75262701605		
DPC7								
YKL066W								
YKL069W						7077285481		
YKL070W						96325737544		
OSI1								
STB6						1.65E+12		
LHS1						1.41E+12		
MUD2						1.15E+12		
YKL075C						1.57E+12		
PSY1								
PSG1								
DHR2						12249004952		
VMA5						1.78E+12		
TEF4						1.78E+12		
RRP14						7.95E+11		
YKL083W								
MDH1						1.01E+12		
SRX1						4.18E+11		
CYT2						1.11E+12		
CAB3						9.61E+11		
CUE2						1.24E+12		
YKL091C						24422572731		
MBR1						2.06E+11		
YJU3						1.54E+12		
YJU2						5.39E+11		
YKL096C-B						2.71E+11		
YKL097C								
MTC2						53237928873		
UTP11						2.60E+11		
YPF1								
YKL100W-A								
YKL102C								
APE1						247701.1337		
SEG2						86994064183		
YKL106C-A						1.78E+12		
AAT1						1.71E+12		
YKL107W						1.63E+12		
KTI12						1.04E+12		
YKL111C								
APN1						1.91E+11		
YKL115C								
SBA1						60539985288		
YKL118W								
VPH2						1.59E+12		
OAC1						1.01E+11		
SRP21						1.72E+12		
YKL123W								
SSH4						9.58E+11		
RRN3						7.47E+11		
PMU1						1.48E+12		
YKL131W								
RMA1						1.27E+12		
RCI50								
1-Oct								
APL2						1.75E+12		
YKL136W								
CMC1						1.43E+12		
MRPL31						1.17E+12		
CTK1						1.77E+12		
TGL1						1.02E+12		
SDH3						6.23E+11		
MRP8						1353611891		
LTV1						34982438402		
RPC25						64898198875		
RPT1						13171902808		
YKL145W-A								
AVT3						1.71E+12		
YKL147C								
SDH1						1915930959		
DBR1						36366437384		
MCR1						5552881.365		
NNR2								
GPM1						1.78E+12		
YKL153W								
RSM22						7.72E+11		
YKL156C-A								
RPS27A						1.78E+12		
APE2						97107764036		
RCN1						1.68E+12		
ELF1						1.63E+12		
KDX1						2.11E+11		
YKL162C						1.57E+12		
YKL162C-A								
YKL165C-A								
TPK3						1.64E+12		
MRP49						1.78E+12		
YKL169C								
MRPL38						1.76E+12		
NNK1						1.50E+12		
EBP2						1.37E+11		
TPO5						1.59E+12		
LST4						1.78E+12		
YKL177W								
STE3						1.74E+12		
COY1						9.14E+11		
RPL17A						1.78E+12		
PRS1						1.69E+12		
FAS1						1.17E+12		
YKL183C-A						1.19E+12		
SPE1						1.74E+12		
MTR2						1.27E+12		
FAT3						3.66E+11		
PXA2						1.07E+12		
CNB1						1.36E+12		
DPH2						9.91E+11		
ACP1						1.62E+12		
SDS22						1.17E+12		
MIA40						740683268.4		
YKT6						5.54E+11		
PEX1						7.50E+11		
PTK1						1.10E+11		
MNN4						809682567		
YKL202W								
TOR2						2.45E+11		
EAP1						1.64E+12		
LOS1						1.56E+12		
ADD66						1.78E+12		
EMC3						1.75E+12		
CBT1						1.48E+12		
TRP3						1.58E+12		
SAC1						1.78E+12		
DOA1						53801203868		
YRA2						1.52E+12		
OXP1						1.77E+12		
URA1						27425362137		
JEN1						12746413.7		
COS9						6.04E+11		
FRE2						6.02E+11		
MCH2						1.72E+12		
YKL222C						1.53E+11		
YKL223W								
PAU16								
YKL225W								
VPS1						1.60E+12		
OSH6						17147913910		
YKR005C						8.26E+11		
MRPL13						1.38E+12		
RSC4						1.64E+12		
FOX2						5614076688		
YKR011C						1136377603		
YKR012C								
YPT52						2.42E+11		
YKR015C						1.19E+12		
MIC60								
HEL1						1.93E+11		
YKR018C						2.32E+11		
IRS4						1.78E+12		
NTR2						9.68E+11		
RQT4								
DBP7						17004103918		
RPC37						1.59E+12		
GCN3						1.78E+12		
BCH2						1.02E+12		
SAP190						6.05E+11		
SET3						9.27E+11		
GMH1						9.53E+11		
SPO14						1.73E+12		
YKR032W								
YKR033C								
DAL80						78750462075		
OPI8								
DID2						1.72E+12		
CAF4						6.96E+11		
KAE1						1.78E+12		
GAP1						42657041.49		
YKR040C								
SHB17						1.74E+12		
YKR045C						3.69E+11		
PLN1								
YKR047W								
FMP46						19599.09187		
TRK2						1.77E+12		
HFL1								
MRS4						2.39E+11		
YSR3						1.30E+11		
TRM2						2.22E+11		
RPS21A						1.78E+12		
GLG1						1.59E+12		
TIF1								
UTP30						1.16E+11		
KTR2						2.24E+11		
TFA2						8.25E+11		
LAS1						1.28E+11		
OAF3						1.78E+12		
PAM17						2.76E+11		
CCP1						86635922703		
BET3						1.74E+12		
MET1						1.75E+12		
YKR070W						5.50E+11		
DRE2						1.74E+12		
SIS2						1.76E+12		
YKR073C								
AIM29						2.39E+11		
YKR075C						1.48E+11		
YKR075W-A								
YKR078W						1.62E+12		
TRZ1						9.49E+11		
MTD1						29760427583		
RPF2						1.39E+11		
NUP133						1.76E+12		
HBS1						1.78E+12		
MRPL20						7.69E+11		
PRP16						1.61E+11		
TVP38						1.74E+12		
SRP40						8.61E+11		
RPL40B								
MLP1						1.31E+12		
PCC1						4.82E+11		
ESL2						1.65E+12		
PCK1						2.87E+11		
BAS1						1.80E+11		
SKG1						1.64E+12		
SIR1						5.39E+11		
FLO10						1.34E+12		
NFT1						8.90E+11		
VBA5								
GEX2								
DNM1						1.60E+12		
SPO75						1.11E+12		
MMM1						1.26E+12		
YLL006W-A						1.78E+12		
LMO1								
DRS1						1.48E+12		
COX17						27036399857		
PSR1						1.64E+12		
SOF1						1.05E+11		
PUF3						45581031319		
EMC6						1.78E+12		
SDC25								
YLL017W								
DPS1						1.78E+12		
COX19						1.13E+11		
KNS1						558030501.9		
YLL019W-A								
YLL020C								
POM33						2904694769		
SSA2						1.78E+12		
ISA1						1.48E+12		
TPO1						8.90E+11		
FRA1						5.68E+11		
RRT7								
IRC19						34747879851		
RIX7						6.76E+11		
GRC3						1.35E+12		
PRP19						1.76E+12		
YLL037W								
ENT4						7.44E+11		
UBI4						76361.80582		
VPS13						10110919625		
ATG10						24126968041		
FPS1						1.76E+12		
YLL044W								
RPL8B						1.78E+12		
RNP1						8.61E+11		
YLL047W								
YBT1						1.36E+12		
COF1						1.76E+12		
AQY2						3.74E+11		
YLL053C						3.18E+11		
YLL054C						1.41E+12		
YCT1						1.45E+12		
YLL056C						1.27E+12		
JLP1						3.66E+11		
YLL059C								
GTT2						1.63E+12		
AYT1						1.14E+12		
PAU18								
YLL065W								
YLL066C								
YLL066W-A								
YLL067C								
YLL067W-A								
YLR001C						46475513775		
CMS1						4.24E+11		
THI73						5.57E+11		
SSL1						1.62E+12		
NSE1						6.52E+11		
PAM18						1.68E+12		
RLP24						4.50E+11		
TEN1						4.87E+11		
YLR012C						1.70E+12		
GAT3						1.63E+12		
PPR1						1.31E+11		
BRE2						1.43E+12		
PML1						1.64E+12		
MEU1						9.91E+11		
YEH2						1.07E+12		
IRC25						1.40E+12		
SDO1						1.61E+12		
IZH3						1.08E+12		
UBR2						1.21E+11		
SNF7						6.13E+11		
SED5						1.75E+12		
AAT2						1.77E+12		
RPL15A						1.78E+12		
YLR030W						1.25E+12		
YLR031W						27156874733		
RSC58						1.55E+12		
YLR035C-A								
YLR036C						1.62E+12		
PAU23								
COX12						11567521273		
RIC1						1.78E+12		
AFB1								
YLR041W								
NFG1								
TRX1						1.78E+12		
PDC1						1.78E+12		
RPS0B						1.78E+12		
MLO50								
EMA19								
FCF2						4.99E+11		
IES3						1.39E+12		
YLR053C						1.52E+12		
OSW2						1.78E+12		
SPT8						1.44E+12		
ERG3						8.39E+11		
MNL2						1.35E+11		
REX2						1.70E+12		
RPL22A						1.78E+12		
BUD28								
BMT6								
PER33						1.37E+12		
SND2								
SPC3						1.67E+12		
PET309						1.29E+12		
FYV7						20765932435		
MEF1						1.45E+12		
XYL2						4.81E+11		
RGR1						1.77E+12		
LAM6								
RFU1						89262464217		
BUD20						2.00E+11		
RPL10						1.78E+12		
YLR076C								
FMP25						3.91E+11		
BOS1						2.33E+11		
GAL2						7.24E+11		
SRL2						1.71E+12		
ARP6						1.75E+12		
CSF1						1.62E+12		
ALT1						1.50E+11		
XDJ1						6.47E+11		
GEP5						1.06E+12		
GIS3						8.77E+11		
IOC2						1.78E+12		
KIN2						1.29E+12		
CHA4						9.08E+11		
ICT1						1.39E+12		
MIM2						5.50E+11		
YLR101C								
LCL2						1.61E+12		
REA1								
REX3						2.77E+11		
YLR108C						58824561330		
AHP1						1.51E+12		
CCW12						1.78E+12		
YLR111W								
YLR112W								
HOG1						2.21E+11		
AVL9						4.01E+11		
CFT2						1.70E+12		
CLF1						1.03E+12		
TML25								
YPS1						5819987221		
YLR120W-A								
YLR122C								
YLR123C								
YLR124W								
YLR125W						1.46E+12		
YLR126C						43749343856		
DCN1						1.75E+11		
DIP2						1.05E+12		
ZRT2						7.17E+11		
USB1						1.95E+11		
CKI1						1.03E+11		
PDC5						1.78E+12		
SLX4						4702363601		
RKM5						18950279105		
NHA1						7.37E+11		
SLS1						1.78E+12		
YLR140W								
RRN5						1.52E+12		
DPH6						75792205882		
ACF2						1.74E+12		
RMP1						3.74E+11		
SPE4						1.69E+12		
YLR146W-A								
SMD3						1.05E+11		
GID11								
YLR149C-A								
STM1						1.78E+12		
YLR152C						2.75E+11		
ACS2						1.26E+12		
YLR154C-G								
YLR154W-A								
YLR154W-B								
TAR1								
YLR154W-F								
ASP3-1								
YLR156C-A								
YLR156W								
ASP3-2								
YLR157C-A								
YLR157C-B								
YLR157C-C								
YLR157W-D								
YLR157W-E						1.20E+11		
ASP3-3								
YLR159C-A								
YLR159W								
ASP3-4								
YLR161W								
RRT15						30058445984		
MAS1						1.40E+12		
YLR163W-A								
SHH4						2.15E+11		
